CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
485256390,04/21/2016,18:20:00,04/21/2016,18:25:00,04/21/2016,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,DRUG STORE,,,999724,230626,40.799685766,-73.944111629,"(40.799685766, -73.944111629)"
996054920,04/21/2016,18:00:00,04/21/2016,18:37:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,,PARK/PLAYGROUND,,,991977,190511,40.689590299,-73.972138735,"(40.689590299, -73.972138735)"
348392284,04/21/2016,18:00:00,04/21/2016,18:30:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1022657,247048,40.844689544,-73.861187094,"(40.844689544, -73.861187094)"
990984519,04/21/2016,17:30:00,,,04/21/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,26,INSIDE,RESIDENCE - PUBLIC HOUSING,,GRANT,995882,235507,40.813088658,-73.957979911,"(40.813088658, -73.957979911)"
971805783,04/21/2016,16:30:00,04/21/2016,16:31:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,44,,OTHER,,,1008114,244866,40.83875187,-73.913757556,"(40.83875187, -73.913757556)"
874020236,04/21/2016,15:40:00,04/21/2016,15:43:00,04/21/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,DRUG STORE,,,1011589,237996,40.819885621,-73.901226998,"(40.819885621, -73.901226998)"
388263918,04/21/2016,15:30:00,04/21/2016,15:30:00,04/21/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,,STREET,,,988219,189081,40.685667759,-73.985690511,"(40.685667759, -73.985690511)"
478421489,04/21/2016,15:07:00,04/21/2016,15:10:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1018936,184730,40.67365819,-73.874957391,"(40.67365819, -73.874957391)"
324056425,04/21/2016,15:00:00,04/21/2016,15:15:00,04/21/2016,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUSHWICK,1001079,195776,40.704028873,-73.93930478,"(40.704028873, -73.93930478)"
108056588,04/21/2016,15:00:00,04/21/2016,15:05:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,PARK/PLAYGROUND,,,1020289,185468,40.675678427,-73.870075846,"(40.675678427, -73.870075846)"
819910768,04/21/2016,15:00:00,04/21/2016,16:00:00,04/21/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009580,260197,40.880826758,-73.908401538,"(40.880826758, -73.908401538)"
614149717,04/21/2016,13:40:00,04/21/2016,13:50:00,04/21/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,994793,176795,40.651940039,-73.962006001,"(40.651940039, -73.962006001)"
985370302,04/21/2016,13:30:00,04/21/2016,13:37:00,04/21/2016,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,STREET,,,975844,165790,40.621735939,-74.030281736,"(40.621735939, -74.030281736)"
549387280,04/21/2016,13:15:00,04/21/2016,13:40:00,04/21/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",ATTEMPTED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,18,,TRANSIT - NYC SUBWAY,,,988757,216332,40.76046491,-73.983732411,"(40.76046491, -73.983732411)"
